fermi_energy_eV,band_gap_eV,VBM_eV,CBM_eV,dos_at_fermi,dos_bandwidth_eV,cell_volume_au3,total_energy_eV,ca_doping_frac,source,phase_stable,goldschmidt_t,energy_per_atom_eV,gap_x_interaction,fermi_gap_ratio,mean_A_electronegativity,delta_A_mismatch
10.8073,1.773,0.0,1.773,0.048,19.95,4408.498,-41053.39413687272,0.1,DFT_real,1,1.0520197148526045,-8210.678827374544,0.1773,6.0954878736604625,0.901,0.0511686670878079
11.056035707650562,3.186173569882882,0.0323844269050346,3.2761514928204014,0.0476584662527666,19.929758912915247,4410.077212815507,-410533.5576513626,0.0,augmented,1,1.0615418510581087,-82106.71153027253,0.0,3.470003122916445,0.89,0.0
11.007726280703253,3.254256004358597,-0.0231708846406231,3.176713512321488,0.0524196227156603,19.42601592660266,4406.773082167487,-410534.2225124918,0.0,augmented,1,1.0615418510581087,-82106.84450249837,0.0,3.3825620613123144,0.89,0.0
10.98055844398328,3.2314247332595274,-0.0454012037760605,3.1293848149332355,0.0646564876892155,19.93226710985404,4408.565528204687,-410534.6537428203,0.0,augmented,1,1.0615418510581087,-82106.93074856406,0.0,3.398053785041573,0.89,0.0
11.00398086377374,3.2110922589709867,-0.0575496788711151,3.218784900917284,0.0439936131008119,19.912491875062017,4407.89629338777,-410533.0152296349,0.0,augmented,1,1.0615418510581087,-82106.60304592698,0.0,3.426864303312084,0.89,0.0
11.030525138763103,3.09422890710441,0.0411272456051594,3.138957817501449,0.0520886359500475,19.41209896283607,4407.169813951101,-410533.8429381093,0.0,augmented,1,1.0615418510581087,-82106.76858762185,0.0,3.5648692792467718,0.89,0.0
11.068123328999771,3.2171368281189974,-0.005782414119412,3.184944815220536,0.0352147800963257,19.78404673748159,4408.03736122904,-410533.4128076141,0.0,augmented,1,1.0615418510581087,-82106.68256152282,0.0,3.4403634287161093,0.89,0.0
11.048380914478424,3.0236959844637266,0.0162041984697397,3.180745885979184,0.0432307799969404,20.18350288665226,4409.528999522496,-410533.4757286676,0.0,augmented,1,1.0615418510581087,-82106.69514573352,0.0,3.6539312541061153,0.89,0.0
10.989239123838868,3.169078762414878,0.0165631715701781,3.248777256356118,0.0452082576215471,19.944302307000854,4407.3916650259935,-410534.5394720392,0.0,augmented,1,1.0615418510581087,-82106.90789440784,0.0,3.4676435898429165,0.89,0.0
11.07182629111971,3.3356240028570823,-0.0036005060790166,3.250176644894601,0.0536163602504763,19.806464073618464,4408.859395605508,-410533.172350444,0.0,augmented,1,1.0615418510581087,-82106.63447008879,0.0,3.319265889192069,0.89,0.0
