fermi_energy_eV,band_gap_eV,VBM_eV,CBM_eV,dos_at_fermi,dos_bandwidth_eV,cell_volume_au3,total_energy_eV,ca_doping_frac,source,phase_stable,goldschmidt_t,energy_per_atom_eV,gap_x_interaction,fermi_gap_ratio,mean_A_electronegativity,delta_A_mismatch
10.2017,1.735,0.0,1.735,0.044,19.85,4408.498,-40631.40106270448,0.3,DFT_real,1,1.032975442441595,-8126.280212540895,0.5205,5.879942363112392,0.923,0.080921872965211
11.007167602925588,3.4539381622782863,-0.0019947191875855,3.1297880216869207,0.0486581978932307,20.155807623691366,4410.171363946152,-135438.29826854824,0.0,augmented,1,1.0615418510581087,-27087.65965370965,0.0,3.186844668006556,0.89,0.0
10.95207860129882,3.2816837011430984,-0.0690299352949825,3.178192227924626,0.04742379514489,19.979109964009968,4409.187164457074,-135438.3453594894,0.0,augmented,1,1.0615418510581087,-27087.669071897883,0.0,3.3373342044358854,0.89,0.0
11.017513537391665,3.198572964705061,0.0074798978759394,3.2048913587353964,0.0543600577522258,20.25315185289252,4408.890634115651,-135437.7767495865,0.0,augmented,1,1.0615418510581087,-27087.555349917304,0.0,3.444507977294057,0.89,0.0
10.952088841662675,3.2050227699165683,0.0239753774000804,3.236447059728522,0.043076492257662,19.802288217533405,4407.923899324716,-135437.73533539832,0.0,augmented,1,1.0615418510581087,-27087.547067079664,0.0,3.4171630627088216,0.89,0.0
11.08289405274621,3.15925398927084,0.0453981156813524,3.20617399045823,0.0487571422283756,19.93658473105461,4409.244611364602,-135437.84075343987,0.0,augmented,1,1.0615418510581087,-27087.568150687974,0.0,3.508072026596421,0.89,0.0
11.144991271382382,3.114777535700268,0.0259050851014987,3.1735399495094248,0.0413071301301135,19.99673985888951,4408.635352479407,-135436.54445557075,0.0,augmented,1,1.0615418510581087,-27087.30889111415,0.0,3.578100703996521,0.89,0.0
11.02199270921584,3.086982127051532,0.0136505358747192,3.096267998122682,0.0490804321739573,20.00480758468855,4409.292600382945,-135437.51673122356,0.0,augmented,1,1.0615418510581087,-27087.50334624471,0.0,3.5704739078840606,0.89,0.0
11.006021519054617,3.184938598537007,-0.0383060415305335,3.1435968722596157,0.0530989477938063,19.61792433542102,4408.083373099428,-135438.50112932822,0.0,augmented,1,1.0615418510581087,-27087.700225865643,0.0,3.4556452888808944,0.89,0.0
11.058684159314511,3.380143009926649,-0.0650793991401665,3.107349075855122,0.0487511311464993,20.00470933878733,4408.716659306757,-135438.2267026059,0.0,augmented,1,1.0615418510581087,-27087.64534052118,0.0,3.2716606531668133,0.89,0.0
11.021168035058729,3.2367510410540605,0.0520215446322419,3.102247561484086,0.0463106056096853,20.06414263818232,4407.580023895389,-135437.1379575324,0.0,augmented,1,1.0615418510581087,-27087.42759150648,0.0,3.405008445277644,0.89,0.0
10.999429505988564,3.195870731299272,0.0278011048421145,3.1704357605599056,0.0315342695219558,19.87140364192504,4409.527440555927,-135438.17198991167,0.0,augmented,1,1.0615418510581087,-27087.634397982336,0.0,3.441761882451014,0.89,0.0
10.98887828492705,3.2925672209502723,-0.0165387448011526,3.174491959317489,0.051494560896633,20.231225062885635,4410.879713531732,-135437.58992429444,0.0,augmented,1,1.0615418510581087,-27087.51798485889,0.0,3.33747930111393,0.89,0.0
11.089191998319418,3.1494033801012145,-0.0512934052984738,3.2031165674809565,0.0510716991525959,19.67644617759062,4408.322705470096,-135437.80388354743,0.0,augmented,1,1.0615418510581087,-27087.560776709484,0.0,3.521044191207684,0.89,0.0
11.049219669750904,3.2504287853384275,0.0145482365068721,3.1746495670364974,0.0448609937335115,19.64031458060184,4410.282775039184,-135437.99681716596,0.0,augmented,1,1.0615418510581087,-27087.59936343319,0.0,3.3993103679981456,0.89,0.0
11.019957347210257,3.1071207918547543,0.1467828951163889,3.146333598388855,0.0457115207439392,20.12475105088582,4409.098212965744,-135437.52457632066,0.0,augmented,1,1.0615418510581087,-27087.504915264133,0.0,3.546676984500193,0.89,0.0
11.088145425388465,3.265615765546071,-0.0528015399983333,3.202152743743911,0.0520783237251388,20.595467812451748,4407.100194521575,-128814.81757697824,0.05,augmented,1,1.0567807829553566,-25762.963515395648,0.1632807882773035,3.395421514972018,0.8955,0.0368588385454425
11.00676071847732,3.298783053522948,-0.0050997358317966,3.1728783684936834,0.0565087277940133,20.17132930813169,4409.470056965739,-128815.42551754856,0.05,augmented,1,1.0567807829553566,-25763.085103509708,0.1649391526761474,3.3366114725583844,0.8955,0.0368588385454425
10.967773898834007,3.059121300497616,0.0409686634069703,3.236194474122199,0.0393421736713604,19.81342789801101,4408.031241188048,-128816.16035744685,0.05,augmented,1,1.0567807829553566,-25763.23207148937,0.1529560650248808,3.5852681983488925,0.8955,0.0368588385454425
10.956880880169743,3.1016169643193643,-0.0206239505943968,3.178065125083522,0.0327299507913325,20.581777069170847,4409.750540731029,-128815.8083749416,0.05,augmented,1,1.0567807829553566,-25763.16167498832,0.1550808482159682,3.532633936937549,0.8955,0.0368588385454425
11.01138606983268,3.256746508982129,0.0595542927386738,3.174069748666996,0.0599210678398242,19.81062840873792,4407.162137595831,-128815.0567969512,0.05,augmented,1,1.0567807829553566,-25763.01135939024,0.1628373254491064,3.381099099473696,0.8955,0.0368588385454425
11.06230292120612,3.4737908973530685,-0.0599862632545106,3.2499459842540395,0.0449019875620646,20.21000761315721,4407.027510448768,-128816.0502501187,0.05,augmented,1,1.0567807829553566,-25763.21005002374,0.1736895448676534,3.1845036340937067,0.8955,0.0368588385454425
10.958971258841675,3.2228964045668085,-0.0320540633269177,3.247952717195671,0.0592689461825791,20.15487326237361,4410.11678763966,-128815.21095191612,0.05,augmented,1,1.0567807829553566,-25763.042190383225,0.1611448202283404,3.400347539239983,0.8955,0.0368588385454425
10.936920164482991,3.351337651353834,-0.0302578117802998,3.260520924984278,0.064737342165551,20.11200640321912,4407.001841186835,-128815.87797131413,0.05,augmented,1,1.0567807829553566,-25763.175594262822,0.1675668825676917,3.2634482224184724,0.8955,0.0368588385454425
